Date,LogReturn,PredictedVolatility
2021-05-24,0.029509158083764753,0.04104951583737957
2021-05-25,0.023365548956212123,0.040260032856055616
2021-05-26,-0.002582237960010225,0.03925587529900819
2021-05-27,0.030180930047256638,0.038036229168421275
2021-05-28,-0.007441405354728481,0.03747991814158278
2021-06-01,0.02991509328126174,0.03646676584089668
2021-06-02,0.019972029765266797,0.03600464579817786
2021-06-03,-0.017193437746513496,0.03513038643383108
2021-06-04,0.021562133371947567,0.034657676944863026
2021-06-07,-7.146430361082423e-05,0.03392221042128693
2021-06-08,-0.012657941669115047,0.032949868719246204
2021-06-09,-0.04371674590120822,0.032402977714058256
2021-06-10,0.00813288115464772,0.034437101314395924
2021-06-11,0.029522030180442194,0.033409468549983216
2021-06-14,0.014566083866539792,0.03314601917416862
2021-06-15,-0.019895925272040316,0.03228437449233049
2021-06-16,0.02265504195566681,0.03217887499055317
2021-06-17,0.04101377459775524,0.031647600575564885
2021-06-18,0.010794666546462217,0.03238773661461621
2021-06-21,0.004779265092315299,0.03149945181883015
2021-06-22,0.057075752443525474,0.030623356962030796
2021-06-23,0.005192500079143514,0.033224062644917826
2021-06-24,-0.0330112010783008,0.0322527502683238
2021-06-25,-0.014388261515343004,0.03318426739766796
2021-06-28,0.01753590829921947,0.03270293261996074
2021-06-29,-0.012352139131649231,0.03194703991355922
2021-06-30,0.00033137820497408654,0.031453438591230766
2021-07-01,0.020301436788578542,0.030613337516190116
2021-07-02,0.013127315219418456,0.030086504988262958
2021-07-06,0.013241853790028735,0.029371819599567063
2021-07-07,0.002021734325231783,0.028702537846315424
2021-07-08,0.017610990193372977,0.02800173223264234
2021-07-09,0.0028176446427634616,0.027545569887106772
2021-07-12,0.0021620294427266984,0.026906654823063102
2021-07-13,-0.003244799583625557,0.02631229063525913
2021-07-14,-0.0271075421587037,0.02585522512763226
2021-07-15,-0.010325683545959308,0.02694508252686293
2021-07-16,0.006629646201580464,0.026709367118325333
2021-07-19,-0.007143917233742414,0.026113235356032584
2021-07-20,0.04494926806623312,0.025799117388836904
2021-07-21,0.019360156614699697,0.027648644197362942
2021-07-22,0.010585917456824134,0.027284111353390827
2021-07-23,0.010947227920432567,0.026691675751980285
2021-07-26,-0.006749981220973034,0.026141961392921135
2021-07-27,0.0010391462122969486,0.02581057375375696
2021-07-28,0.0068903586179462906,0.025297794064416956
2021-07-29,-0.00038319258843877435,0.02479034765692598
2021-07-30,-0.004817150061329656,0.024366994710077607
2021-08-02,-0.010751991118120863,0.024091129255507458
2021-08-03,-0.004742474970953481,0.024099134382199097
2021-08-04,-0.004402371119301307,0.023839904144176322
2021-08-05,0.01823649527097171,0.023587778832026056
2021-08-06,0.02534377203891225,0.023472734386885626
2021-08-09,0.030458628864550086,0.023766543227627866
2021-08-10,0.03788790813628662,0.02441748520835236
2021-08-11,-0.02572665148261688,0.02568263092128795
2021-08-12,-0.0070946948490338,0.026660136541188567
2021-08-13,0.007870662075642798,0.026305738969688835
2021-08-16,0.0014394864627167436,0.025741556993630968
2021-08-17,-0.025807341553719887,0.025227813126862664
2021-08-18,-0.004637607003116884,0.026266173936877343
2021-08-19,-0.002026805906433893,0.025852876022531588
2021-08-20,-0.0005430821473746406,0.025395029768766314
2021-08-23,0.02211190833549992,0.024935154982375803
2021-08-24,-0.011786850386253711,0.024904947488264998
2021-08-25,0.002825738691117685,0.02490313241095474
2021-08-26,-0.007505735320320284,0.02442800320890499
2021-08-27,-0.04126749849213418,0.024251679139653603
2021-08-30,0.0007108162839273291,0.027257359243420473
2021-08-31,-0.029139065615670923,0.026659070928618238
2021-09-01,0.007349624604168881,0.027853375393777257
2021-09-02,-0.03216264924778045,0.027191773060599226
2021-09-03,0.02664028791241524,0.02863183510095382
2021-09-07,0.004614178546578529,0.028564963788349766
2021-09-08,-0.003884207104710491,0.02785662379155851
2021-09-09,-0.000273676850167881,0.027317041890779815
2021-09-10,0.0027637331001830745,0.02673053259787985
2021-09-13,-0.011162395933518532,0.026141502799427375
2021-09-14,0.009189080579844244,0.026007910169620226
2021-09-15,0.0023978279286538395,0.025475318288310622
2021-09-16,0.036843923314089366,0.024967666016321784
2021-09-17,-0.0361166064749483,0.026060360056606773
2021-09-20,-0.0109656901426618,0.02810270271494008
2021-09-21,-0.02568698123677482,0.027812857402085212
2021-09-22,0.008885054071557263,0.028551428199372696
2021-09-23,-0.0056535266386195104,0.02786064738926445
2021-09-24,0.008545994248894573,0.027374021918986358
2021-09-27,-0.008953281564392235,0.02675035763023155
2021-09-28,-0.04270131846468317,0.026466054297897473
2021-09-29,9.810493966266876e-05,0.029275626271104832
2021-09-30,-0.014061316721357464,0.028564864940516285
2021-10-01,0.00426891460211376,0.02840017798210537
2021-10-04,-0.029353757716283013,0.02770247223951043
2021-10-05,-0.02510246294971097,0.028793881880505755
2021-10-06,-0.003563073598758848,0.02938119508813484
2021-10-07,-0.001575989259251287,0.028737786678871554
2021-10-08,-0.010145576157428948,0.028088579441005998
2021-10-11,0.001097015167433213,0.027761655800703357
2021-10-12,-0.004466350340538661,0.02712743787631431
2021-10-13,0.0037587363851701028,0.026651712813753132
2021-10-14,0.0054357551513142255,0.02606091558844887
2021-10-15,0.010435364508401435,0.025502217593071693
2021-10-18,0.0065278009580014285,0.025019348818162257
2021-10-19,0.006588616255535307,0.02452797925724539
2021-10-20,-0.006277181403458343,0.02406827448574387
2021-10-21,0.04310151049178046,0.023868073082790077
2021-10-22,-0.013915299201258335,0.025784644993510027
2021-10-25,-0.018175536792860214,0.02583386589157612
2021-10-26,-0.002295346936961984,0.026162988731696844
2021-10-27,-0.00010290006697566412,0.02569134364948398
2021-10-28,0.021816332861038568,0.025204203213326098
2021-10-29,0.01736743922379702,0.02513660337153079
2021-11-01,-0.00416460691163234,0.024869814489393294
2021-11-02,-0.005380106630955339,0.024537059551541313
2021-11-03,0.003689489153048342,0.024268787404685795
2021-11-04,-0.0027242541765453154,0.023828383214575817
2021-11-05,-0.009022919121493445,0.023525432841419242
2021-11-08,-0.017473608377424732,0.023489624568367933
2021-11-09,0.010601886655833503,0.023993995776501388
2021-11-10,-0.029464840119025837,0.023612936800264658
2021-11-11,-0.0034173761332807473,0.025239865780358865
2021-11-12,0.02807093096656388,0.024859208133348982
2021-11-15,0.012656047163292605,0.025214517002696623
2021-11-16,0.008715015841964657,0.02479477572063901
2021-11-17,-0.028836964355190453,0.024333890386450733
2021-11-18,-0.012464438479095286,0.025792951418413562
2021-11-19,0.010683494108100433,0.02575691253129425
2021-11-22,-0.024393569141585303,0.025261845105235606
2021-11-23,-0.009458337672151984,0.026163200144087097
2021-11-24,0.028627809147792505,0.025944600650020598
2021-11-26,0.0031308621676586768,0.02623859780862998
2021-11-29,0.0029498546464212794,0.02567703542997447
2021-11-30,-0.040362577971182034,0.025151817920538434
2021-12-01,-0.05076415314140448,0.027875149392024866
2021-12-02,-0.003344673254628283,0.03154944073746629
2021-12-03,-0.01631914773802201,0.030770700630159683
2021-12-06,0.006749696721871423,0.030565538930183194
2021-12-07,0.003301021760216294,0.029743781286098944
2021-12-08,0.01459056455621699,0.028972423519418866
2021-12-09,0.0006344349077345157,0.02836020489480447
2021-12-10,0.010318170449708397,0.027696147400775487
2021-12-13,-0.025429535702064854,0.027074423392893437
2021-12-14,-0.09122792436195848,0.027869063445427236
2021-12-15,-0.062051988567565886,0.03866781690635346
2021-12-16,-0.1040368887273182,0.04204260644239991
2021-12-17,0.09110596136594129,0.05117065350175395
2021-12-20,-0.08383284703120175,0.05500006463167771
2021-12-21,0.0989688469508927,0.05872074428967363
2021-12-22,0.04664816120843973,0.062456045511039456
2021-12-23,0.012285474817037567,0.061201753910868205
2021-12-27,-0.03637072059699076,0.05890197704756213
2021-12-28,0.006782015092499982,0.05790648979688733
2021-12-29,-0.03690648681333819,0.05572633727024639
2021-12-30,0.03399328108582189,0.05497828450806281
2021-12-31,-0.005549952938287639,0.05355326093693486
2022-01-03,0.03326427774789131,0.051667302624344325
2022-01-04,-0.08120489564034816,0.050402880924343176
2022-01-05,-0.10962414074959348,0.05445996484804077
2022-01-06,-0.03400605034341808,0.061806296906327544
2022-01-07,-0.035473952759888405,0.06049368320740277
2022-01-10,-0.006899389041580051,0.0593433953833417
2022-01-11,0.014933726293318017,0.057202947496159284
2022-01-12,-0.047681756124259955,0.05512056344197515
2022-01-13,-0.08538940791194438,0.05517346959379188
2022-01-14,-0.0413973133586385,0.059062116836641525
2022-01-18,0.035798849075960426,0.05836538801636615
2022-01-19,-0.031078248322043756,0.056824483431654
2022-01-20,0.005458251682717297,0.05566810406306341
2022-01-21,-0.1524537007798168,0.053589879113994224
2022-01-24,0.15188388215665505,0.06840447400005222
2022-01-25,-0.07473173561166213,0.07783676060115133
2022-01-26,-0.03882496808981273,0.07815652722946038
2022-01-27,0.005165775914456994,0.07611187748923354
2022-01-28,0.02996713273731011,0.07311107852852583
2022-01-31,0.10442851082069105,0.07059007441432723
2022-02-01,0.016644613854865042,0.07345003177914017
2022-02-02,-0.03948777150711891,0.0706396833807111
2022-02-03,-0.07509913918819411,0.06907210979449922
2022-02-04,0.02267548795300378,0.07022184245582788
2022-02-07,-0.026835483040799524,0.06766151853017795
2022-02-08,0.045422888722780996,0.06568015959607766
2022-02-09,0.06055931569396211,0.0641628890067263
2022-02-10,-0.05139358701564056,0.06365977316446599
2022-02-11,-0.08921387836583872,0.06331107412037813
2022-02-14,-0.005106756257442946,0.06656484604255707
2022-02-15,0.013209671826548863,0.06405946706162803
2022-02-16,-0.02760562321886706,0.061637442708733885
2022-02-17,-0.02475934400457014,0.06002381143233144
2022-02-18,-0.06752555077251099,0.058378785392787375
2022-02-22,-0.05822935194430645,0.059882351348198734
2022-02-23,-0.04809857946989826,0.06038582819522062
2022-02-24,0.10355510333537676,0.06005038687825353
2022-02-25,0.19094485349118173,0.06416289288364352
2022-02-28,-0.01385977835432417,0.08118834304630762
2022-03-01,-0.03661627883552043,0.07815582076639493
2022-03-02,-0.045483215710004465,0.07600991841954831
2022-03-03,-0.116800544647365,0.07443402330582201
2022-03-04,-0.17201243662211674,0.07950685423353115
2022-03-07,0.010537505302785632,0.09152317899790853
2022-03-08,0.002474542045043826,0.0878588029315018
2022-03-09,0.10245706517815645,0.08434604990228671
2022-03-10,-0.02669375554111575,0.08555881649922677
2022-03-11,0.0027280344282667457,0.08264805715597043
2022-03-14,-0.07583328288383129,0.07936288087289485
2022-03-15,0.13263034212844715,0.07964340493158426
2022-03-16,0.07214300258401352,0.08461559190524123
2022-03-17,0.04094249710888942,0.08342911086689722
2022-03-18,0.05461344764005904,0.08074147047612705
2022-03-21,-0.04391894736374358,0.07878987817765931
2022-03-22,0.03581203327289817,0.07695988040433888
2022-03-23,-0.0006372358342154882,0.07442598558011995
2022-03-24,0.05148804842267296,0.07152045136286056
2022-03-25,-0.14551001519644924,0.06996263457245963
2022-03-28,0.010372412832682976,0.07976771535995592
2022-03-29,0.0657842795879029,0.07661858448561905
2022-03-30,-0.09611806247446086,0.0755729423263085
2022-03-31,-0.05456566089992787,0.07812729191349004
2022-04-01,0.0014240840103045826,0.07695124479505282
2022-04-04,0.10706674380297887,0.07392193841827825
2022-04-05,-0.09046334063770889,0.07667976911165567
2022-04-06,-0.06575777227307622,0.07853847790663411
2022-04-07,-0.02222708859241518,0.07809835785787435
2022-04-08,-0.035878287664901976,0.07542015619261311
2022-04-11,-0.012188412654030145,0.07339499093267195
2022-04-12,-0.05059350603255375,0.07069181495693652
2022-04-13,0.04187720262505312,0.06977357858178768
2022-04-14,-0.034462804564373783,0.06785257900601246
2022-04-18,-0.05029331243860824,0.06619772165844903
2022-04-19,0.0526543563293167,0.06558086122529314
2022-04-20,-0.09550672068546007,0.06446681958741664
2022-04-21,-0.1066827106938888,0.06830806386864867
2022-04-22,0.007310236880684329,0.07298485998110217
2022-04-25,-0.030797778410856402,0.07012483017697342
2022-04-26,-0.1415675365085347,0.06817199030713647
2022-04-27,-0.06976328754971117,0.07772258626207357
2022-04-28,-0.021059882171548416,0.07765126850516592
2022-04-29,-0.10489456861204349,0.07496108571481422
2022-05-02,0.04239425683264031,0.07854743713401294
2022-05-03,-0.05332332736483014,0.07616936632954723
2022-05-04,0.039670101623634046,0.07504809189176151
2022-05-05,-0.19830783772495364,0.07275039020534332
2022-05-06,-0.05116419827531615,0.09078979471099813
2022-05-09,-0.18137536086081774,0.088617709770869
2022-05-10,-0.05541510429457386,0.10029257678218759
2022-05-11,-0.2010342657261086,0.09777783458393452
2022-05-12,0.22047332275833087,0.11068631567843437
2022-05-13,0.02404025429207124,0.12254248408649257
2022-05-16,0.0023465008811234256,0.11764895914799905
2022-05-17,0.08004270767353683,0.11284872191613866
2022-05-18,-0.1713245537866186,0.11031337378614922
2022-05-19,-0.0639110432926202,0.11715535044286311
2022-05-20,0.020768240803964666,0.11408895802036953
2022-05-23,-0.10446725968061132,0.10952532751945455
2022-05-24,-0.12637640069947897,0.10961877793064637
2022-05-25,0.14990689810967295,0.11163943211268534
2022-05-26,0.004190175349136016,0.11471025685111556
2022-05-27,0.08505277528762178,0.11003322092985279
2022-05-31,-0.13958470549760849,0.10796049471996666
2022-06-01,-0.10558699057669729,0.11148021938174626
2022-06-02,0.12709319579766065,0.11150303238911265
2022-06-03,-0.1259613337639771,0.11242418352553704
2022-06-06,-0.06383489744668314,0.11413330414334878
2022-06-07,0.021078529461093787,0.1112373094220365
2022-06-08,-0.008298802814695083,0.10680201557386151
2022-06-09,-0.08571351827402962,0.10253838803095147
2022-06-10,-0.049633580704977476,0.1017402806100583
2022-06-13,-0.045546905823762085,0.09886780430836258
2022-06-14,-0.005244350517886076,0.09597279110816957
2022-06-15,0.1551062460729269,0.09215272836674843
2022-06-16,-0.13242096324184338,0.09816479655617201
2022-06-17,0.1258500977107042,0.10203056262666971
2022-06-21,0.02602830953557911,0.10372018505500291
2022-06-22,0.00919087388801243,0.09968820324483038
2022-06-23,0.13034413893034325,0.09566361301638375
2022-06-24,0.09581792289723357,0.0984454801801843
2022-06-27,-0.03815529106929194,0.09790666753531473
2022-06-28,-0.20404560695604435,0.09476622737010972
2022-06-29,-0.06815594267805247,0.108721732669901
2022-06-30,-0.023200865564773743,0.1063788757144406
2022-07-01,-0.031948724032839326,0.10238308476260628
2022-07-05,0.2319750376764791,0.0988086046092859
2022-07-06,-0.047521933181436715,0.11464360084530949
2022-07-07,0.018086401079307812,0.11099420722702093
2022-07-08,-0.06518597988469566,0.1065373408597268
2022-07-11,-0.12734434294630503,0.10416404692761086
2022-07-12,-0.0009057971633810169,0.10683393807185898
2022-07-13,-0.05112637535481657,0.10251058485877261
2022-07-14,-0.03592619373417438,0.09966322974408572
2022-07-15,0.04919024419077189,0.09635321440985346
2022-07-18,0.045985113241823417,0.09330207195425118
2022-07-19,0.026609108727964514,0.09028922129424358
2022-07-20,0.18086170252008893,0.0868761280832153
2022-07-21,0.02986370515360237,0.09719351802673014
2022-07-22,-0.10571506272766351,0.09353004598110924
2022-07-25,-0.0071174677688641275,0.0951670229951445
2022-07-26,-0.04131814933073086,0.0914015248325158
2022-07-27,0.08632186444765999,0.08873079956655353
2022-07-28,0.030633699088690847,0.08823100064075322
2022-07-29,0.06997350407350389,0.08500149526283356
2022-08-01,0.03439314037446861,0.08365083141655402
2022-08-02,0.12098197942455124,0.08074032375809363
2022-08-03,0.024656796612860354,0.08421697426787214
2022-08-04,-0.039748072813318824,0.08104469898317292
2022-08-05,0.33698322283570414,0.07887851543323865
2022-08-08,-0.011130251888503917,0.1209692369915722
2022-08-09,-0.1145864712529523,0.11611867714484483
2022-08-10,0.13271643355374607,0.1164916057487879
2022-08-11,0.05789794163235529,0.1174591748670154
2022-08-12,0.038545317483909436,0.11364898384150822
2022-08-15,-0.021339316034995726,0.10942386667508507
2022-08-16,0.06802508306934074,0.10524847518345269
2022-08-17,-0.09545673753001171,0.10253682476374622
2022-08-18,-0.03611389578342772,0.102479754559847
2022-08-19,-0.12349299642799494,0.09903481043744901
2022-08-22,-0.1623798764488127,0.101858294841535
2022-08-23,-0.03566752265060602,0.10876186446632015
2022-08-24,0.03927613170188371,0.10499156363457679
2022-08-25,0.06438264864095755,0.10119173332212428
2022-08-26,-0.07973964456914961,0.09853479740928033
2022-08-29,-0.03814082373699179,0.09760557791437346
2022-08-30,-0.0332868770559922,0.0944801155645725
2022-08-31,-0.0030266366930309374,0.09134022295036678
2022-09-01,-0.006385911924806642,0.08770438600081333
2022-09-02,-0.037294564488187465,0.08426096136258324
2022-09-06,-0.002853973714562752,0.08180765134253114
2022-09-07,0.056187617092655184,0.07859079549101249
2022-09-08,0.019914464038197632,0.07685039967744613
2022-09-09,0.07482242300257846,0.07393228928511078
2022-09-12,0.1437196217556722,0.0737217345271619
2022-09-13,-0.13854461361110681,0.08102010900777554
2022-09-14,-0.020308052475482175,0.08791727821117083
2022-09-15,0.02599681222990391,0.08471398358295752
2022-09-16,-0.11737793133648244,0.08154535712752217
2022-09-19,0.015971410765368343,0.08573869612822349
2022-09-20,-0.07703279258912632,0.08236939954559293
2022-09-21,-0.01006012054144323,0.0824946384551611
2022-09-22,-0.1282337362920294,0.07933448825821325
2022-09-23,-0.028965726384587498,0.08514553893549426
2022-09-26,-0.06953827646365651,0.08232950638714084
2022-09-27,0.015831465216680662,0.08187748566963854
2022-09-28,0.07895782310732447,0.07867849041309924
2022-09-29,-0.21970696222633457,0.07840730746733694
2022-09-30,-0.06068257435332347,0.09884407886468705
2022-10-03,0.055569851154810834,0.09669416764537601
2022-10-04,0.08054440988796596,0.09388396435363205
2022-10-05,-0.0763593305407615,0.09260511577452539
2022-10-06,-0.019681984921791518,0.09187312700682483
2022-10-07,-0.09214434920169046,0.0884694240102397
2022-10-10,-0.05657858868675847,0.08934271715418708
2022-10-11,0.006022465506467789,0.08755404754301406
2022-10-12,0.04012306036634339,0.08405068778558372
2022-10-13,-0.010543060231869017,0.08130251669597152
2022-10-14,-0.09615844621082514,0.07820434785497632
2022-10-17,0.06110497866217868,0.08047380971547277
2022-10-18,0.008199007395222058,0.07888808305685231
2022-10-19,-0.20333558711252797,0.07576883173850588
2022-10-20,-0.03461492515693587,0.09392607718371036
2022-10-21,-0.01601148024291099,0.09086065956227839
2022-10-24,-0.06299585201457703,0.08742528669759841
2022-10-25,0.13278372903829183,0.0861523185516511
2022-10-26,-0.011850039917495447,0.09029779483440845
2022-10-27,-0.03916773442422894,0.08681332373903716
2022-10-28,-0.0020682530640590002,0.08430055407294954
2022-10-31,-0.06854931414989407,0.0809671449312123
2022-11-01,0.12163534155567746,0.08054669010204103
2022-11-02,-0.12607979331610153,0.08411943909715931
2022-11-03,0.06328495178335736,0.08900340643224752
2022-11-04,-0.49355403725733016,0.08700860466804333
2022-11-07,-0.1700681699881894,0.16467226398800253
2022-11-08,-0.004067802219325678,0.1655680884366741
2022-11-09,0.030771658666753687,0.15874795067030434
2022-11-10,0.27475300125292357,0.15236498684298033
2022-11-11,0.17327172127403667,0.16495217985777966
2022-11-14,-0.19861519628005508,0.16518659629286167
2022-11-15,0.019319360402637376,0.16865621986974874
2022-11-16,-0.1496291951084121,0.1617309692548436
2022-11-17,-0.027269028115551652,0.16119844366377087
2022-11-18,-0.03174869831458027,0.15481965327548977
2022-11-21,-0.1338859396943597,0.1488078304695471
2022-11-22,-0.0361050046421163,0.1480735233008285
2022-11-23,0.17740754199152553,0.14246243762676863
2022-11-25,-0.01864566137146273,0.14509686727612187
2022-11-28,-0.06478949365739783,0.13929033432367866
2022-11-29,-0.01755615651830178,0.13504646681218432
2022-11-30,0.04917934494881404,0.12966412030402213
2022-12-01,0.05304273598448095,0.12496877097938662
2022-12-02,-0.00740744127786197,0.12061564594736149
2022-12-05,-0.1280586982345875,0.11574233995326003
2022-12-06,-0.056495833063679335,0.1173303284131119
2022-12-07,-0.5607341477910357,0.11390896718974483
2022-12-08,0.2585409375442813,0.19459538238773505
2022-12-09,0.017982502550432322,0.19993935315601544
2022-12-12,-0.020000666706669445,0.19167714725922808
2022-12-13,-0.024541108916117604,0.18387220078702254
2022-12-14,0.08528455908513721,0.1764605405500259
2022-12-15,0.03914758968427123,0.17067582408801407
2022-12-16,-0.08385863232224189,0.16389796004860124
2022-12-19,-0.12928028802204117,0.15916341304678433
2022-12-20,-0.0606246218164348,0.15732646770711728
2022-12-21,0.03774032798284699,0.15199722767315443
2022-12-22,-0.044977995283077554,0.1460196694990361
2022-12-23,-0.019560525854493527,0.14073720873497284
2022-12-27,-0.08499321283339256,0.13513468379124402
2022-12-28,0.029141134907499477,0.13210990403392128
2022-12-29,0.15003929298559404,0.1268681190862295
2022-12-30,0.06313303952883631,0.12843718099775256
2023-01-03,-0.023480267608842365,0.12426205872115263
2023-01-04,0.08484921398513445,0.11945817627910338
2023-01-05,-0.10227884912041807,0.11678433744813896
2023-01-06,-0.031252543504104446,0.11612903065899587
2023-01-09,0.006779686985378897,0.11187732170624103
2023-01-10,-0.0045146803545268455,0.10732208787331789
2023-01-11,0.21860839614881855,0.10300062904697604
2023-01-12,0.378436435720245,0.11594944011806435
2023-01-13,-0.13442130992095058,0.1537114632182658
2023-01-17,0.04048005572396751,0.15264258733327998
2023-01-18,-0.04619435698740593,0.14668736180366018
2023-01-19,-0.08988081941758286,0.14140870376378725
2023-01-20,0.017094433359300165,0.13827264827393118
2023-01-23,0.10103685234413429,0.13263015631554978
